name,region,address,type1,type2,lon,lat
주차장,양평군,경기 양평군 양서면 도곡리 575,실외,노외,127.37754166018,37.5173862124085
케이엠파크 국수역주차장,양평군,경기 양평군 양서면 국수리 258-31,실외,노외,127.40028686271,37.5159468468564
양평문화체육센터1주차장,양평군,경기 양평군 양평읍 공흥리 1-1,실외,야외시설,127.513294183519,37.5092420321106
아신대학교 제1주차장,양평군,경기 양평군 옥천면 아신리 933-9,실외,노외,127.430353235335,37.5108746468544
양평군민회관 주차장4,양평군,경기 양평군 양평읍 양근리 645-5,실외,야외시설,127.486750520613,37.49689252458
용문산자연휴양림 주차장4,양평군,경기 양평군 양평읍 백안리 786-3,실외,야외시설,127.518204474453,37.5157623534993
양동레포츠공원 주차장1,양평군,경기 양평군 양동면 쌍학리 45-2,실외,야외시설,127.755224209873,37.4064645640488
아마노 양평농협본점 주차장,양평군,경기 양평군 양평읍 시민로 81,실외,건물주변,127.500704499072,37.4913027079727
소노휴양평 주차장4,양평군,경기 양평군 개군면 신내길7번길 77,실외,야외시설,127.535021936919,37.4691336671516
내리 노인회관 주차장,양평군,경기 양평군 개군면 내리 405-1,실외,건물주변,127.559771649281,37.4420978053511
강하생활체육공원 주차장1,양평군,경기 양평군 강하면 사호3길 45,실외,야외시설,127.414870630286,37.4967367785754
양평파라다이스 주차장2,양평군,경기 양평군 용문면 용문로 170,실외,건물주변,127.575716345344,37.4814338384013
별밤이야기 주차장,양평군,경기 양평군 단월면 삼가리 34-7,실외,야외시설,127.681487868222,37.5229495346068
헤리베르 주차장,양평군,경기 양평군 강하면 산수로 3096,실외,건물주변,127.389536596145,37.4924147015038
한국국토정보공사 양평지사 주차장,양평군,경기 양평군 양평읍 양근로 127,실외,건물주변,127.486517816406,37.4942289608891
새이레교육공동체 주차장,양평군,경기 양평군 옥천면 용천로 474,실외,건물주변,127.507956141823,37.558058767466
용문청소년수련원 주차장,양평군,경기 양평군 용문면 덕촌길 125,실외,야외시설,127.597453812143,37.5062005659826
스카이투,양평군,경기 양평군 옥천면 옥천리 834-2,미분류,미분류,127.452902431319,37.5278660117325
새우개주차장,양평군,경기 양평군 양동면 석곡리 산 20-13,미분류,미분류,127.742695894795,37.4459122003262
청운골생태마을 주차장2,양평군,경기 양평군 청운면 다대리 산 45,실외,야외시설,127.735075756845,37.5603888800434
주차장,양평군,경기 양평군 청운면 용두리 781-1,실외,노외,127.708025212571,37.55377712654
휴양록주차장,양평군,경기 양평군 청운면 도원리 837-2,실외,야외시설,127.790139348616,37.5499179465895
KOBACO연수원 주차장2,양평군,경기 양평군 강상면 화양리 41-2,실외,건물주변,127.494163606942,37.4529185687273
아신대학교 교직원주차장,양평군,경기 양평군 옥천면 아신리 933-8,실외,노외,127.429989679171,37.5113809801406
다나암병원 주차장3,양평군,경기 양평군 강하면 사호1길 43-12,실외,건물주변,127.418821400611,37.4978833262849
양평문화체육센터 주차장2,양평군,경기 양평군 양평읍 농업기술센터길 59,실외,건물주변,127.513121541961,37.5105073289494
