name,region,address,type1,type2,lon,lat
수정공영주차장,성남시 수정구,경기 성남시 수정구 수정로279번길 3,실내,지상,127.1456114,37.44962923
수진주차장,성남시 수정구,경기 성남시 수정구 수정로 112 1층,실외,건물주변,127.1328841,37.44083591
태평3동행정복지센터 주차장,성남시 수정구,경기 성남시 수정구 남문로 54,실내,지하,127.1329079,37.44539321
옛골산장 주차장,성남시 수정구,경기 성남시 수정구 상적동 216-15,실외,노외,127.0711572,37.42971659
태평2동공영주차장,성남시 수정구,경기 성남시 수정구 태평동 3304,골목길,주택가,127.137453,37.44534297
수상7노상공영주차장,성남시 수정구,경기 성남시 수정구 신흥동 2467,실외,노상,127.1485518,37.44150563
아롬타워 주차장,성남시 수정구,경기 성남시 수정구 위례광장로 9-10,실내,지하,127.1406538,37.46489837
남위례역아이파크오피스텔 주차장,성남시 수정구,경기 성남시 수정구 창곡동 560,실내,지하,127.1413415,37.46513542
주차장,성남시 수정구,경기 성남시 수정구 태평동 6453,미분류,미분류,127.1302693,37.4421543
창곡동 537-3 주차장,성남시 수정구,경기 성남시 수정구 위례서일로1길 19,골목길,주택가,127.1377208,37.46752557
위례라크리움 주차장,성남시 수정구,경기 성남시 수정구 위례서일로 26,실내,지하,127.1387285,37.46475288
배뫼산주차장,성남시 수정구,경기 성남시 수정구 시흥동,실외,노외,127.1139773,37.42623758
양지동공영주차장,성남시 수정구,경기 성남시 수정구 양지동 744,실외,노외,127.1604211,37.45618024
양지동공영주차장,성남시 수정구,경기 성남시 수정구 양지동 63,실외,노외,127.1680583,37.46284431
여성복지회관 주차장,성남시 수정구,경기 성남시 수정구 산성대로475번길 4,실외,건물주변,127.1600637,37.45392459
양지공원 주차장,성남시 수정구,경기 성남시 수정구 양지동 971,실외,야외시설,127.163276,37.46340244
일문빌딩주차장,성남시 수정구,경기 성남시 수정구 신흥동 6940,실외,건물주변,127.1422735,37.43918153
"수상9,10 노상공영주차장",성남시 수정구,경기 성남시 수정구 수진동 2210-1,실외,노상,127.1398447,37.43710128
판교시스템 주차장,성남시 수정구,경기 성남시 수정구 시흥동 280-5,실외,건물주변,127.1004791,37.41308054
카카오T 모다아울렛빌딩 주차장,성남시 수정구,경기 성남시 수정구 창업로57번길 7,미분류,미분류,127.0957017,37.41098513
산성동 제2공영주차장,성남시 수정구,경기 성남시 수정구 산성동 1810,실외,노외,127.1545899,37.45437878
중상14 노상공영주차장,성남시 수정구,경기 성남시 수정구 신흥동 6949,실외,노외,127.1506577,37.44186878
KM파크 판교아이스퀘어C1 주차장,성남시 수정구,경기 성남시 수정구 창업로 18,실내,지하,127.0978798,37.41300433
효성공영주차장,성남시 수정구,경기 성남시 수정구 신흥동 42,실외,노외,127.1448027,37.44987169
태평4동 제1공영주차장,성남시 수정구,경기 성남시 수정구 공원로 411,실내,지상,127.1439927,37.44710477
태평4동 행정복지센터 부설주차장,성남시 수정구,경기 성남시 수정구 남문로 134,실내,지하,127.1413951,37.44794765
중앙11 노상공영주차장,성남시 수정구,경기 성남시 수정구 산성대로 229,실외,노상,127.143168,37.43893177
소망장례식장 주차타워,성남시 수정구,경기 성남시 수정구 수진동 4565,실외,건물주변,127.1271612,37.43855183
수상5노상공영주차장,성남시 수정구,경기 성남시 수정구 단대동 96,실외,노상,127.1577996,37.4473205
통보공영주차장,성남시 수정구,경기 성남시 수정구 태평동 2940,실외,노외,127.1364435,37.44701281
올스타마트 위례점 주차장,성남시 수정구,경기 성남시 수정구 창곡동 559,미분류,미분류,127.1361972,37.46576316
성원주차장,성남시 수정구,경기 성남시 수정구 모란로 123,골목길,주택가,127.1255618,37.44431913
수상제2주차장,성남시 수정구,경기 성남시 수정구 산성대로 475,실외,노외,127.1602089,37.45419109
태평1동 행정복지센터 주차장,성남시 수정구,경기 성남시 수정구 태평동 6932,실외,건물주변,127.1262075,37.44055761
양지제1공영주차장,성남시 수정구,경기 성남시 수정구 논골로 40,실내,지상,127.1590542,37.45755883
위례어울림종합사회복지관 주차장,성남시 수정구,경기 성남시 수정구 위례동로 126,실내,지하,127.1506469,37.47142108
수진역 주차장,성남시 수정구,경기 성남시 수정구 신흥동 6942,실외,노외,127.1405655,37.43824562
주차장,성남시 수정구,경기 성남시 수정구 신촌동 206-5,실외,노외,127.1058619,37.45900961
수상1노상공영주차장,성남시 수정구,경기 성남시 수정구 산성대로 465,실외,노상,127.1602298,37.45338736
신흥3동행정복지센터 주차장,성남시 수정구,경기 성남시 수정구 공원로349번길 4,실내,지하,127.1493696,37.44360577
수진1동공영주차장,성남시 수정구,경기 성남시 수정구 수진동 2305,실외,노외,127.1378447,37.43710363
거주자전용 소규모주차장,성남시 수정구,경기 성남시 수정구 태평동 1357,골목길,주택가,127.138022,37.4487139
