region,address,name,type1,type2,lon,lat
용인시 처인구,경기 용인시 처인구 중부대로 1199,용인시청 주차장,실외,건물주변,127.1792866,37.24147778
용인시 처인구,경기 용인시 처인구 명지로60번길 8-3,J1주차타워,실내,지상,127.1872042,37.2310963
용인시 처인구,경기 용인시 처인구 백령로 47,어로프슬라이스피스 주차장,실외,건물주변,127.1910078,37.26275497
용인시 처인구,경기 용인시 처인구 백암면 황새울로 255,용인CC 주차장,실외,야외시설,127.3449487,37.11054878
용인시 처인구,경기 용인시 처인구 김량장동 38-3,용인중앙공원 주차장2,실외,야외시설,127.2076354,37.23273567
용인시 처인구,경기 용인시 처인구 모현읍 능원리 327-1,황소고집 본점 주차장,실외,건물주변,127.1722584,37.33298218
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로562번길 38,카카오T 호암미술관 주차장,미분류,미분류,127.1923327,37.29321577
용인시 처인구,경기 용인시 처인구 이동읍 이원로384번길 71,처인체력단련장 주차장,실외,야외시설,127.22409081929568,37.17082950471055
용인시 처인구,경기 용인시 처인구 이동읍 이원로 225,신원CC 주차장,실외,야외시설,127.247953,37.18204514
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로456번길 290,백련사 주차장,실외,건물주변,127.1814219,37.30721382
용인시 처인구,경기 용인시 처인구 모현읍 능곡로56번길 7,한국등잔박물관 주차장,실외,건물주변,127.1784106,37.33639076
용인시 처인구,경기 용인시 처인구 양지면 양대로 290,아시아나CC 주차장,실외,야외시설,127.28995141613468,37.25396141323347
용인시 처인구,경기 용인시 처인구 양지면 양지리 110-7,까사미아 팩토리아울렛 양지IC점 주차장,실외,건물주변,127.2976539,37.23389691
용인시 처인구,경기 용인시 처인구 원삼면 사암리 879-1,용인농촌테마파크 공공주차장,미분류,미분류,127.2971174,37.17330899
용인시 처인구,경기 용인시 처인구 명지로60번길 8-10,광장프라자 주차장,실내,지하,127.1878848,37.23160468
용인시 처인구,경기 용인시 처인구 동부로 61,용인송담대학교 주차장8,실외,야외시설,127.2182076,37.2283401
용인시 처인구,경기 용인시 처인구 명지로 16,역북동행정복지센터 주차장,미분류,미분류,127.1880421,37.23455499
용인시 처인구,경기 용인시 처인구 삼가동 254-2,팔당냉면 용인시청점 주차장,실외,건물주변,127.1759286,37.2389225
용인시 처인구,경기 용인시 처인구 포곡읍 전대리 546-95,용인공영주차장,실외,노상,127.2182662,37.28656745
용인시 처인구,경기 용인시 처인구 포곡읍 마성리 3-1,신포리쭈꾸미 주차장,실외,건물주변,127.1954263,37.2730972
용인시 처인구,경기 용인시 처인구 백암면 백암로 189,백암면사무소 주차장,실외,건물주변,127.3756195,37.16363232
용인시 처인구,경기 용인시 처인구 김량장동 89,용인중앙동행정복지센터 부설주차장,실외,건물주변,127.2076723,37.23491703
용인시 처인구,경기 용인시 처인구 포곡읍 포곡로 220,용인제일메디병원 제1주차장,실외,건물주변,127.2281432,37.27521702
